"Código Dane departamento","Departamento","Código Dane municipio","Municipio","Grupo cultivo","Subgrupo","Cultivo","Desagregación cultivo","Año","Periodo","Área sembrada","Área cosechada","Producción","Rendimiento","Ciclo del cultivo","Estado físico del cultivo","Código del cultivo","Nombre científico del cultivo"
"25","Cundinamarca","25426","Machetá","Hortalizas","Hortalizas de raíz","Cebolla de bulbo","Cebolla de bulbo","2021","2021B","180,00","169,00","3.718,00","22,00","Transitorio","En fresco","1051100","Allium cepa"
"25","Cundinamarca","25426","Machetá","Hortalizas","Hortalizas de raíz","Cebolla de bulbo","Cebolla de bulbo","2022","2022A","160,00","169,00","3.549,00","21,00","Transitorio","En fresco","1051100","Allium cepa"
"25","Cundinamarca","25426","Machetá","Hortalizas","Hortalizas de raíz","Cebolla de bulbo","Cebolla de bulbo","2022","2022B","185,00","160,00","3.520,00","22,00","Transitorio","En fresco","1051100","Allium cepa"
"25","Cundinamarca","25426","Machetá","Hortalizas","Hortalizas de raíz","Cebolla de bulbo","Cebolla de bulbo","2023","2023A","162,00","160,00","3.136,00","19,60","Transitorio","En fresco","1051100","Allium cepa"
"25","Cundinamarca","25426","Machetá","Hortalizas","Hortalizas de raíz","Cebolla de bulbo","Cebolla de bulbo","2023","2023B","186,00","162,00","2.916,00","18,00","Transitorio","En fresco","1051100","Allium cepa"
"25","Cundinamarca","25426","Machetá","Hortalizas","Hortalizas de raíz","Cebolla de bulbo","Cebolla de bulbo","2024","2024A","160,00","140,00","1.302,00","9,30","Transitorio","En fresco","1051100","Allium cepa"
"25","Cundinamarca","25426","Machetá","Hortalizas","Hortalizas de raíz","Cebolla de bulbo","Cebolla de bulbo","2024","2024B","148,00","145,00","2.610,00","18,00","Transitorio","En fresco","1051100","Allium cepa"
"25","Cundinamarca","25426","Machetá","Frutales","Caducifolios","Ciruela","Ciruela","2019","2019","3,00","3,00","14,40","4,80","Permanente","En fresco","2041800","Prunus domestica"
"25","Cundinamarca","25426","Machetá","Frutales","Caducifolios","Ciruela","Ciruela","2020","2020","3,00","3,00","13,00","4,33","Permanente","En fresco","2041800","Prunus domestica"
"25","Cundinamarca","25426","Machetá","Frutales","Caducifolios","Ciruela","Ciruela","2021","2021","2,97","2,96","11,84","4,00","Permanente","En fresco","2041800","Prunus domestica"
"25","Cundinamarca","25426","Machetá","Frutales","Caducifolios","Ciruela","Ciruela","2022","2022","2,97","2,97","11,88","4,00","Permanente","En fresco","2041800","Prunus domestica"
"25","Cundinamarca","25426","Machetá","Frutales","Caducifolios","Ciruela","Ciruela","2023","2023","3,17","2,97","10,40","3,50","Permanente","En fresco","2041800","Prunus domestica"
"25","Cundinamarca","25426","Machetá","Frutales","Caducifolios","Ciruela","Ciruela","2024","2024","3,17","3,17","11,10","3,50","Permanente","En fresco","2041800","Prunus domestica"
"25","Cundinamarca","25426","Machetá","Frutales","Caducifolios","Durazno o albaricoque","Durazno o albaricoque","2019","2019","4,00","4,00","19,20","4,80","Permanente","En fresco","2042400","Prunus persica L."
"25","Cundinamarca","25426","Machetá","Frutales","Caducifolios","Durazno o albaricoque","Durazno o albaricoque","2020","2020","4,00","4,00","17,00","4,25","Permanente","En fresco","2042400","Prunus persica L."
"25","Cundinamarca","25426","Machetá","Frutales","Caducifolios","Durazno o albaricoque","Durazno o albaricoque","2021","2021","3,60","3,10","13,64","4,40","Permanente","En fresco","2042400","Prunus persica L."
"25","Cundinamarca","25426","Machetá","Frutales","Caducifolios","Durazno o albaricoque","Durazno o albaricoque","2022","2022","3,40","3,40","14,28","4,20","Permanente","En fresco","2042400","Prunus persica L."
"25","Cundinamarca","25426","Machetá","Frutales","Caducifolios","Durazno o albaricoque","Durazno o albaricoque","2023","2023","3,40","3,40","14,28","4,20","Permanente","En fresco","2042400","Prunus persica L."
"25","Cundinamarca","25426","Machetá","Frutales","Caducifolios","Durazno o albaricoque","Durazno o albaricoque","2024","2024","4,40","3,40","14,28","4,20","Permanente","En fresco","2042400","Prunus persica L."
"25","Cundinamarca","25426","Machetá","Frutales","Mirtáceas","Feijoa","Feijoa","2019","2019","3,00","3,00","18,90","6,30","Permanente","En fresco","2042500","Feijoa sellowiana"
"25","Cundinamarca","25426","Machetá","Frutales","Mirtáceas","Feijoa","Feijoa","2020","2020","3,00","3,00","17,00","5,67","Permanente","En fresco","2042500","Feijoa sellowiana"
"25","Cundinamarca","25426","Machetá","Frutales","Mirtáceas","Feijoa","Feijoa","2021","2021","2,80","2,40","11,28","4,70","Permanente","En fresco","2042500","Feijoa sellowiana"
"25","Cundinamarca","25426","Machetá","Frutales","Mirtáceas","Feijoa","Feijoa","2022","2022","2,80","2,80","12,32","4,40","Permanente","En fresco","2042500","Feijoa sellowiana"
"25","Cundinamarca","25426","Machetá","Frutales","Mirtáceas","Feijoa","Feijoa","2023","2023","2,80","2,80","22,40","8,00","Permanente","En fresco","2042500","Feijoa sellowiana"
"25","Cundinamarca","25426","Machetá","Frutales","Mirtáceas","Feijoa","Feijoa","2024","2024","2,80","2,80","22,40","8,00","Permanente","En fresco","2042500","Feijoa sellowiana"
"25","Cundinamarca","25426","Machetá","Leguminosas","Leguminosas","Frijol","Frijol","2019","2019B","25,00","25,00","90,91","3,64","Transitorio","Grano seco","1060200","Phaseolus vulgaris"
"25","Cundinamarca","25426","Machetá","Leguminosas","Leguminosas","Frijol","Frijol","2020","2020B","25,00","20,00","52,45","2,62","Transitorio","Grano seco","1060200","Phaseolus vulgaris"
"25","Cundinamarca","25426","Machetá","Leguminosas","Leguminosas","Frijol","Frijol","2021","2021B","27,00","26,00","33,28","1,28","Transitorio","Grano seco","1060200","Phaseolus vulgaris"
"25","Cundinamarca","25426","Machetá","Leguminosas","Leguminosas","Frijol","Frijol","2022","2022B","30,00","20,00","26,57","1,33","Transitorio","Grano seco","1060200","Phaseolus vulgaris"
"25","Cundinamarca","25426","Machetá","Leguminosas","Leguminosas","Frijol","Frijol","2023","2023B","30,00","30,00","33,57","1,12","Transitorio","Grano seco","1060200","Phaseolus vulgaris"
"25","Cundinamarca","25426","Machetá","Leguminosas","Leguminosas","Frijol","Frijol","2024","2024B","28,00","28,00","31,33","1,12","Transitorio","Grano seco","1060200","Phaseolus vulgaris"
"25","Cundinamarca","25426","Machetá","Frutales","Pasifloráceas","Gulupa o cholupa","Gulupa o cholupa","2019","2019","26,00","26,00","260,00","10,00","Permanente","En fresco","2043100","Passiflora edulis Sims fo. Edulis"
"25","Cundinamarca","25426","Machetá","Frutales","Pasifloráceas","Gulupa o cholupa","Gulupa o cholupa","2020","2020","28,00","26,00","260,00","10,00","Permanente","En fresco","2043100","Passiflora edulis Sims fo. Edulis"
"25","Cundinamarca","25426","Machetá","Frutales","Pasifloráceas","Gulupa o cholupa","Gulupa o cholupa","2021","2021","28,20","25,20","277,20","11,00","Permanente","En fresco","2043100","Passiflora edulis Sims fo. Edulis"
"25","Cundinamarca","25426","Machetá","Frutales","Pasifloráceas","Gulupa o cholupa","Gulupa o cholupa","2022","2022","48,20","48,20","530,20","11,00","Permanente","En fresco","2043100","Passiflora edulis Sims fo. Edulis"
"25","Cundinamarca","25426","Machetá","Frutales","Pasifloráceas","Gulupa o cholupa","Gulupa o cholupa","2023","2023","45,20","45,20","904,00","20,00","Permanente","En fresco","2043100","Passiflora edulis Sims fo. Edulis"
"25","Cundinamarca","25426","Machetá","Frutales","Pasifloráceas","Gulupa o cholupa","Gulupa o cholupa","2024","2024","45,20","45,20","904,00","20,00","Permanente","En fresco","2043100","Passiflora edulis Sims fo. Edulis"
"25","Cundinamarca","25426","Machetá","Frutales","Cítricos","Limón","Limón demás variedades","2021","2021","2,65","2,15","21,47","9,99","Permanente","En fresco","2043699","Citrus limon"
"25","Cundinamarca","25426","Machetá","Frutales","Cítricos","Limón","Limón demás variedades","2022","2022","2,65","2,65","26,50","10,00","Permanente","En fresco","2043699","Citrus limon"
"25","Cundinamarca","25426","Machetá","Frutales","Cítricos","Limón","Limón demás variedades","2023","2023","2,65","2,65","26,50","10,00","Permanente","En fresco","2043699","Citrus limon"
"25","Cundinamarca","25426","Machetá","Frutales","Cítricos","Limón","Limón demás variedades","2024","2024","2,65","2,65","26,50","10,00","Permanente","En fresco","2043699","Citrus limon"
"25","Cundinamarca","25426","Machetá","Frutales","Cítricos","Limón","Limón Tahití","2021","2021","0,36","0,24","2,38","9,92","Permanente","En fresco","2043603","Citrus limon"
"25","Cundinamarca","25426","Machetá","Frutales","Cítricos","Limón","Limón Tahití","2022","2022","0,36","0,36","3,60","10,00","Permanente","En fresco","2043603","Citrus limon"
"25","Cundinamarca","25426","Machetá","Frutales","Cítricos","Limón","Limón Tahití","2023","2023","0,36","0,36","3,60","10,00","Permanente","En fresco","2043603","Citrus limon"
"25","Cundinamarca","25426","Machetá","Frutales","Cítricos","Limón","Limón Tahití","2024","2024","0,36","0,36","3,60","10,00","Permanente","En fresco","2043603","Citrus limon"
"25","Cundinamarca","25426","Machetá","Frutales","Cítricos","Mandarina","Mandarina Arrayana y/o Oneco","2021","2021","0,37","0,25","3,30","13,20","Permanente","En fresco","2044101","Citrus reticulata"
"25","Cundinamarca","25426","Machetá","Frutales","Cítricos","Mandarina","Mandarina Arrayana y/o Oneco","2022","2022","0,37","0,37","4,81","13,00","Permanente","En fresco","2044101","Citrus reticulata"
"25","Cundinamarca","25426","Machetá","Frutales","Cítricos","Mandarina","Mandarina Arrayana y/o Oneco","2023","2023","0,37","0,37","2,96","8,00","Permanente","En fresco","2044101","Citrus reticulata"
"25","Cundinamarca","25426","Machetá","Frutales","Cítricos","Mandarina","Mandarina Arrayana y/o Oneco","2024","2024","0,37","0,37","2,96","8,00","Permanente","En fresco","2044101","Citrus reticulata"
"25","Cundinamarca","25426","Machetá","Frutales","Cítricos","Mandarina","Mandarina demás variedades","2021","2021","2,63","2,18","28,35","13,00","Permanente","En fresco","2044199","Citrus reticulata"
"25","Cundinamarca","25426","Machetá","Frutales","Cítricos","Mandarina","Mandarina demás variedades","2022","2022","2,63","2,63","34,19","13,00","Permanente","En fresco","2044199","Citrus reticulata"
"25","Cundinamarca","25426","Machetá","Frutales","Cítricos","Mandarina","Mandarina demás variedades","2023","2023","2,63","2,63","21,04","8,00","Permanente","En fresco","2044199","Citrus reticulata"
"25","Cundinamarca","25426","Machetá","Frutales","Cítricos","Mandarina","Mandarina demás variedades","2024","2024","2,63","2,63","21,04","8,00","Permanente","En fresco","2044199","Citrus reticulata"
"25","Cundinamarca","25426","Machetá","Frutales","Cítricos","Naranja","Naranja demás variedades","2021","2021","5,06","4,16","62,34","14,99","Permanente","En fresco","2044999","Citrus x aurantium"
"25","Cundinamarca","25426","Machetá","Frutales","Cítricos","Naranja","Naranja demás variedades","2022","2022","5,06","5,06","75,90","15,00","Permanente","En fresco","2044999","Citrus x aurantium"
"25","Cundinamarca","25426","Machetá","Frutales","Cítricos","Naranja","Naranja demás variedades","2023","2023","5,06","5,06","35,42","7,00","Permanente","En fresco","2044999","Citrus x aurantium"
"25","Cundinamarca","25426","Machetá","Frutales","Cítricos","Naranja","Naranja demás variedades","2024","2024","5,06","5,06","35,42","7,00","Permanente","En fresco","2044999","Citrus x aurantium"
"25","Cundinamarca","25426","Machetá","Frutales","Cítricos","Naranja","Naranja Valencia","2021","2021","0,28","0,25","2,47","9,88","Permanente","En fresco","2044903","Citrus x aurantium"
"25","Cundinamarca","25426","Machetá","Frutales","Cítricos","Naranja","Naranja Valencia","2022","2022","0,28","0,28","2,80","10,00","Permanente","En fresco","2044903","Citrus x aurantium"
"25","Cundinamarca","25426","Machetá","Frutales","Cítricos","Naranja","Naranja Valencia","2023","2023","0,28","0,28","1,12","4,00","Permanente","En fresco","2044903","Citrus x aurantium"
"25","Cundinamarca","25426","Machetá","Frutales","Cítricos","Naranja","Naranja Valencia","2024","2024","0,28","0,28","1,12","4,00","Permanente","En fresco","2044903","Citrus x aurantium"
"25","Cundinamarca","25426","Machetá","Frutales","Cítricos","Otros cítricos","Otros cítricos","2019","2019","11,70","6,00","180,00","30,00","Permanente","En fresco","2049800","No aplica"
"25","Cundinamarca","25426","Machetá","Frutales","Cítricos","Otros cítricos","Otros cítricos","2020","2020","11,70","11,70","180,00","15,38","Permanente","En fresco","2049800","No aplica"
"25","Cundinamarca","25426","Machetá","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa criolla","2019","2019A","35,00","35,00","308,00","8,80","Transitorio","En fresco","1080702","Solanum phureja"
"25","Cundinamarca","25426","Machetá","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa criolla","2019","2019B","25,00","25,00","212,50","8,50","Transitorio","En fresco","1080702","Solanum phureja"
"25","Cundinamarca","25426","Machetá","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa criolla","2020","2020A","35,00","35,00","316,00","9,03","Transitorio","En fresco","1080702","Solanum phureja"
"25","Cundinamarca","25426","Machetá","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa criolla","2020","2020B","22,00","22,00","186,00","8,45","Transitorio","En fresco","1080702","Solanum phureja"
"25","Cundinamarca","25426","Machetá","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa criolla","2021","2021A","35,75","35,25","493,50","14,00","Transitorio","En fresco","1080702","Solanum phureja"
"25","Cundinamarca","25426","Machetá","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa criolla","2021","2021B","23,00","21,50","301,00","14,00","Transitorio","En fresco","1080702","Solanum phureja"
"25","Cundinamarca","25426","Machetá","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa criolla","2022","2022A","35,00","21,50","301,00","14,00","Transitorio","En fresco","1080702","Solanum phureja"
"25","Cundinamarca","25426","Machetá","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa criolla","2022","2022B","22,00","35,00","490,00","14,00","Transitorio","En fresco","1080702","Solanum phureja"
"25","Cundinamarca","25426","Machetá","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa criolla","2023","2023A","35,00","22,00","396,00","18,00","Transitorio","En fresco","1080702","Solanum phureja"
"25","Cundinamarca","25426","Machetá","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa criolla","2023","2023B","22,00","35,00","840,00","24,00","Transitorio","En fresco","1080702","Solanum phureja"
"25","Cundinamarca","25426","Machetá","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa criolla","2024","2024A","23,00","22,00","396,00","18,00","Transitorio","En fresco","1080702","Solanum phureja"
"25","Cundinamarca","25426","Machetá","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa criolla","2024","2024B","22,00","23,00","529,00","23,00","Transitorio","En fresco","1080702","Solanum phureja"
"25","Cundinamarca","25426","Machetá","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa todas las variedades","2019","2019A","260,00","260,00","3.848,00","14,80","Transitorio","En fresco","1080701","Solanum tuberosum"
"25","Cundinamarca","25426","Machetá","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa todas las variedades","2019","2019B","140,00","140,00","2.072,00","14,80","Transitorio","En fresco","1080701","Solanum tuberosum"
"25","Cundinamarca","25426","Machetá","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa todas las variedades","2020","2020A","300,00","300,00","4.500,00","15,00","Transitorio","En fresco","1080701","Solanum tuberosum"
"25","Cundinamarca","25426","Machetá","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa todas las variedades","2020","2020B","170,00","170,00","2.516,00","14,80","Transitorio","En fresco","1080701","Solanum tuberosum"
"25","Cundinamarca","25426","Machetá","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa todas las variedades","2021","2021A","268,00","260,00","4.420,00","17,00","Transitorio","En fresco","1080701","Solanum tuberosum"
"25","Cundinamarca","25426","Machetá","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa todas las variedades","2021","2021B","173,00","152,00","2.584,00","17,00","Transitorio","En fresco","1080701","Solanum tuberosum"
"25","Cundinamarca","25426","Machetá","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa todas las variedades","2022","2022A","270,00","152,00","2.584,00","17,00","Transitorio","En fresco","1080701","Solanum tuberosum"
"25","Cundinamarca","25426","Machetá","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa todas las variedades","2022","2022B","190,00","290,00","4.930,00","17,00","Transitorio","En fresco","1080701","Solanum tuberosum"
"25","Cundinamarca","25426","Machetá","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa todas las variedades","2023","2023A","270,00","160,00","3.520,00","22,00","Transitorio","En fresco","1080701","Solanum tuberosum"
"25","Cundinamarca","25426","Machetá","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa todas las variedades","2023","2023B","190,00","270,00","6.750,00","25,00","Transitorio","En fresco","1080701","Solanum tuberosum"
"25","Cundinamarca","25426","Machetá","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa todas las variedades","2024","2024A","240,00","190,00","4.180,00","22,00","Transitorio","En fresco","1080701","Solanum tuberosum"
"25","Cundinamarca","25426","Machetá","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa todas las variedades","2024","2024B","245,00","240,00","6.000,00","25,00","Transitorio","En fresco","1080701","Solanum tuberosum"
"25","Cundinamarca","25426","Machetá","Frutales","Cítricos","Tangelo","Tangelo","2021","2021","0,01","0,00","0,00","0,00","Permanente","En fresco","2046200","Citrus × tangelo"
"25","Cundinamarca","25426","Machetá","Frutales","Cítricos","Tangelo","Tangelo","2022","2022","0,01","0,00","0,00","0,00","Permanente","En fresco","2046200","Citrus × tangelo"
"25","Cundinamarca","25426","Machetá","Frutales","Cítricos","Tangelo","Tangelo","2023","2023","0,01","0,01","0,04","4,00","Permanente","En fresco","2046200","Citrus × tangelo"
"25","Cundinamarca","25426","Machetá","Frutales","Cítricos","Tangelo","Tangelo","2024","2024","0,01","0,01","0,04","4,00","Permanente","En fresco","2046200","Citrus × tangelo"
"25","Cundinamarca","25426","Machetá","Frutales","Solanáceas","Uchuva","Uchuva","2020","2020","3,00","0,00","0,00","0,00","Permanente","En fresco","2046500","Physalis peruviana"
"25","Cundinamarca","25426","Machetá","Frutales","Solanáceas","Uchuva","Uchuva","2021","2021","2,70","2,00","8,00","4,00","Permanente","En fresco","2046500","Physalis peruviana"
"25","Cundinamarca","25426","Machetá","Frutales","Solanáceas","Uchuva","Uchuva","2022","2022","2,70","2,70","11,61","4,30","Permanente","En fresco","2046500","Physalis peruviana"
"25","Cundinamarca","25426","Machetá","Frutales","Solanáceas","Uchuva","Uchuva","2023","2023","3,70","2,20","24,20","11,00","Permanente","En fresco","2046500","Physalis peruviana"
"25","Cundinamarca","25426","Machetá","Frutales","Solanáceas","Uchuva","Uchuva","2024","2024","3,70","3,70","40,70","11,00","Permanente","En fresco","2046500","Physalis peruviana"
"25","Cundinamarca","25426","Machetá","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2019","2019A","2,00","2,00","16,00","8,00","Transitorio","En fresco","1081001","Manihot esculenta"
"25","Cundinamarca","25426","Machetá","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2019","2019B","2,00","2,00","16,00","8,00","Transitorio","En fresco","1081001","Manihot esculenta"
"25","Cundinamarca","25426","Machetá","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2020","2020A","1,80","1,80","14,00","7,78","Transitorio","En fresco","1081001","Manihot esculenta"
"25","Cundinamarca","25426","Machetá","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2020","2020B","2,00","2,00","16,00","8,00","Transitorio","En fresco","1081001","Manihot esculenta"
"25","Cundinamarca","25426","Machetá","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2021","2021A","1,80","1,75","17,50","10,00","Transitorio","En fresco","1081001","Manihot esculenta"
"25","Cundinamarca","25426","Machetá","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2021","2021B","2,10","1,90","19,00","10,00","Transitorio","En fresco","1081001","Manihot esculenta"
"25","Cundinamarca","25426","Machetá","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2022","2022A","1,50","1,60","16,00","10,00","Transitorio","En fresco","1081001","Manihot esculenta"
"25","Cundinamarca","25426","Machetá","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2022","2022B","2,00","2,10","19,95","9,50","Transitorio","En fresco","1081001","Manihot esculenta"
"25","Cundinamarca","25426","Machetá","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2023","2023A","1,50","1,50","27,00","18,00","Transitorio","En fresco","1081001","Manihot esculenta"
"25","Cundinamarca","25426","Machetá","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2023","2023B","2,00","2,00","36,00","18,00","Transitorio","En fresco","1081001","Manihot esculenta"
"25","Cundinamarca","25426","Machetá","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2024","2024A","1,50","1,50","37,50","25,00","Transitorio","En fresco","1081001","Manihot esculenta"
"25","Cundinamarca","25426","Machetá","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2024","2024B","2,00","2,00","36,00","18,00","Transitorio","En fresco","1081001","Manihot esculenta"
"25","Cundinamarca","25436","Manta","Raíces y tubérculos","Raíces y tubérculos","Achira","Achira","2019","2019A","31,00","28,00","308,00","11,00","Transitorio","En fresco","1080100","Canna indica"
"25","Cundinamarca","25436","Manta","Raíces y tubérculos","Raíces y tubérculos","Achira","Achira","2019","2019B","30,00","29,00","319,00","11,00","Transitorio","En fresco","1080100","Canna indica"
"25","Cundinamarca","25436","Manta","Raíces y tubérculos","Raíces y tubérculos","Achira","Achira","2020","2020A","35,00","35,00","175,00","5,00","Transitorio","En fresco","1080100","Canna indica"
"25","Cundinamarca","25436","Manta","Raíces y tubérculos","Raíces y tubérculos","Achira","Achira","2020","2020B","7,00","7,00","35,00","5,00","Transitorio","En fresco","1080100","Canna indica"
"25","Cundinamarca","25436","Manta","Raíces y tubérculos","Raíces y tubérculos","Achira","Achira","2021","2021A","35,00","35,00","175,00","5,00","Transitorio","En fresco","1080100","Canna indica"
"25","Cundinamarca","25436","Manta","Raíces y tubérculos","Raíces y tubérculos","Achira","Achira","2021","2021B","8,00","8,00","40,00","5,00","Transitorio","En fresco","1080100","Canna indica"
"25","Cundinamarca","25436","Manta","Raíces y tubérculos","Raíces y tubérculos","Achira","Achira","2022","2022A","35,00","35,00","175,00","5,00","Transitorio","En fresco","1080100","Canna indica"
"25","Cundinamarca","25436","Manta","Raíces y tubérculos","Raíces y tubérculos","Achira","Achira","2022","2022B","8,00","8,00","40,00","5,00","Transitorio","En fresco","1080100","Canna indica"
